ac07_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2007-23-210,39.14658720739688,16784.406049116253,76644.93294381128,53719.97952980148,22234.41621358179,21658.341600389576,576.074613192216,71337.94233563922,28257.38178586951,20248.858608547504,10838.354206952232,1187.13,31.3,16.6,240.0,30.0,0.0,0.0,3.0,3.0,0.0,3.0,168000.0,200000.0,200000.0,0.0,0.0,4649.516834575891,166.4612543659331,1080.5741393810554,1490.1896394734451,108.55217757095346,41.35288342715552,17.296527086926424,58.64941051408195,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4412.724992170088,2878.268847674049,540.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,7.938073723137421,2.3128949168168385,2.0,0.6339921290357537,0.0,1.0,270.65506702212724,43.691590670313296,20.136540436257366,11.893774091705184,8.25978196266943,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.608163188203336,0.0,0.0,1.946887045852592,1.3128949168168382,2.0,3.0,0.0,12.250968639954259,3.0,1.893774091705184,5036173.535858498,4767802.700795411,,0.0033921398761094,0.0,0.9146991815529988,0.6959184058983322,0.1599976615032714
2007-23-211,7.932723060126701,3748.9224250833063,17854.1348897781,12150.918137753124,6977.153973237761,6737.604590347505,239.54938289025603,14472.881320694645,3771.9202814182145,1509.5720606192099,3825.256196283277,865.8783181012734,31.6,17.2,295.0,45.0,0.0,58.0,3.0,3.0,0.0,0.0,427500.0,0.0,0.0,0.0,0.0,359.94987367717624,18.172226632245792,12.580772283862471,92.9579285418727,31.451930709656175,3.211628755995121,9.634886267985364,12.846515023980484,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,493.4824070689971,1213.966721389733,26.31906171034651,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.698931793547915,0.698931793547915,0.0,2.0,32.79572717419166,9.79572717419166,7.39786358709583,5.39786358709583,4.39786358709583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.892522554835406,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.096795380643745,2.698931793547915,1.698931793547915,3747906.063512212,3858055.5950889816,,0.0471732724086902,0.0,0.9360384062831276,0.698931793547915,0.2124488482879773
2007-23-212,25.67319691839636,6681.838935881635,32499.398562651055,20066.96429265786,12176.078550955963,11316.305837108968,859.7727138469934,27694.713923450174,8116.388989982281,3403.13921150689,3231.619967464891,968.4,32.3,18.4,125.0,97.0,0.0,37.0,3.0,0.0,0.0,3.0,5005503.728907678,0.0,0.0,0.0,0.0,4086.9467221082787,143.18540210555037,1073.2469977335336,1355.019711580527,857.6781671294166,28.891937198418123,22.545716113459743,51.43765331187787,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1081.8038192717854,1067.153681459158,78.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,2.3917462348288603,1.0,1.0,1.0,68.9587311741443,18.9587311741443,12.78349246965772,5.783492469657721,4.783492469657721,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.78349246965772,6.39174623482886,8.0,3955540.19341252,3627101.018789037,,0.0,0.0,0.9598808783346088,0.6082537651711398,0.06595786818369
2007-23-214,14.49168221563115,8506.12986277602,39487.93910176355,26936.391791144037,11719.81999970226,11560.65632263185,159.16367707041053,36222.72158885035,6934.604624401834,8588.615044618287,5962.182094885156,1187.13,31.3,16.6,246.0,27.0,0.0,0.0,3.0,0.0,0.0,3.0,725000.0,0.0,0.0,0.0,0.0,3383.8517332873425,77.19144735707323,858.0899383083605,1403.380742321577,16.983604896289194,18.030921606036745,29.053628761943813,47.08455036798056,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,887.9735959857887,906.2043518912627,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.6959184058983322,0.5040701395509783,1.0,0.0,0.0,0.0,8.783673623593328,24.112176055000866,7.216269103653224,3.0081402791019567,3.0081402791019567,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3918368117966644,0.0,0.0,0.5040701395509783,2.5040701395509783,0.0,2.0,0.0,5.199988545449311,1.0,4.008140279101957,3581261.631083859,3567561.8866386795,,1.5491484064537068e-17,0.0,0.8766913474638618,0.6959184058983322,0.2950519751320439
2007-23-215,9.809999999999999,9316.0,45642.0,32175.0,16378.0,16101.0,277.0,38218.0,4748.0,4470.0,2761.0,661.0238532573198,33.5,17.9,250.0,68.0,0.0,0.0,3.0,0.0,0.0,3.0,1620032.0,0.0,0.0,0.0,0.0,4884.0,224.0,1738.0,1434.0,929.0,37.14,6.45,43.59,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,671.0,1883.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,100.0,29.0,13.0,5.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,12.0,4.0,6.0,6108800.0,5784700.0,,0.0,0.0,1.0,1.0,0.0
2007-23-221,21.619999999999997,2827.0,13929.0,7142.0,5934.0,5482.0,452.0,11274.0,4141.0,2575.0,95.0,937.0,32.5,17.3,105.0,40.0,12.0,0.0,3.0,0.0,0.0,3.0,170000.0,0.0,0.0,0.0,0.0,960.0,48.0,280.0,390.0,413.0,13.67,4.0,17.67,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,214.0,101.0,685.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,1151100.0,1238400.0,,0.0,0.0,1.0,1.0,0.0
2007-23-224,16.876473859194306,4940.333077673419,24691.30567969673,14934.105119920925,8708.610567661906,8394.362034361402,314.2485333005049,21895.981372841103,6182.757853067906,4807.255757782912,818.5977949250857,1044.7982162453611,31.8,18.3,151.0,35.0,0.0,0.0,3.0,0.0,0.0,3.0,605947.0,76837557.40779638,76837557.40779638,0.0,0.0,2048.863739968572,85.27194173407392,663.0174117429812,1125.3736380647547,87.94092996647142,16.194092996647143,6.7463081229044635,22.940401119551606,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,91.4700459262371,1050.8454901115936,104.00696469719247,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.3492616245808926,0.0,0.0,0.0,56.47784873742678,7.794092996647141,5.698523249161785,4.698523249161785,3.698523249161785,0.34926162458089266,0.0,1.3492616245808926,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.3492616245808926,0.0,9.39704649832357,2.3492616245808926,1.3970464983235706,2597612.530579111,2232321.6425183397,,0.0,0.0,0.8671588944055166,0.6507383754191074,0.2041390374571458
2007-23-225,15.110000000000001,4935.0,23696.0,15402.0,9543.0,8967.0,576.0,19650.0,4390.0,5937.0,663.0,1045.2224491318739,31.5,19.0,459.0,25.0,0.0,0.0,3.0,3.0,0.0,3.0,575000.0,0.0,0.0,0.0,0.0,2417.0,72.0,611.0,1122.0,81.0,27.85,13.5,41.35,25.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,135.0,540.0,55.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,36.0,18.0,9.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,2.0,2.0,2752000.0,3022800.0,,0.0,0.0,1.0,1.0,0.0
2007-23-227,94.88,20666.0,95886.0,71726.0,36271.0,34415.0,1856.0,81372.0,4172.0,23766.0,1893.0,1131.4,33.5,19.5,264.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3825000.0,12000.0,12000.0,0.0,0.0,9895.0,239.0,2572.0,3234.0,333.0,44.5,31.67,76.17,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1665.0,5552.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,226.0,47.0,24.0,16.0,9.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,16.0,2.0,8.0,10457600.0,10852800.0,,0.0,0.0,1.0,1.0,0.0
2007-23-228,43.81,5175.0,25491.0,15862.0,9557.0,9192.0,365.0,21719.0,6893.0,4453.0,157.0,976.41,33.0,18.8,159.0,18.0,0.0,44.0,3.0,0.0,0.0,3.0,430000.0,0.0,0.0,0.0,0.0,2133.0,114.0,810.0,815.0,189.0,30.43,6.33,36.760000000000005,112.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,201.0,704.0,331.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,37.0,20.0,9.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,3.0,2.0,3325000.0,3125500.0,,0.0,0.0,1.0,1.0,0.0
2007-23-230,43.88599777527445,12615.408240831157,65853.19862808591,40614.11023306122,23925.216271549347,22047.195051492134,1878.0212200572114,58141.45857570832,10918.216642336936,12580.99969101034,1228.412682595981,889.5998486249391,32.5,17.6,161.0,0.0,0.0,30.0,3.0,3.0,0.0,3.0,86127.62933292694,0.0,0.0,0.0,817500.0,5936.502066387582,185.72339768107108,1595.4893590724284,2274.1275675349953,443.9276416925133,59.870211582592795,43.2,103.0702115825928,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2915.493615443457,2722.0,2697.446795362142,3.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,2.748935907242843,3.0,2.0,0.0,2.0,97.0,28.744679536214214,12.748935907242842,8.748935907242842,8.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,13.748935907242842,3.0,25.0,4494834.402447814,4483989.291094704,,0.0,0.0,0.9847658315622112,0.748935907242843,0.0606784039505173
2007-24-002,25.908499738754394,7398.115091621845,33463.69662353604,25166.915286555486,11232.872980273527,10947.331107564929,285.5418727085988,28132.70923668595,2635.1456588196315,4607.36152806532,212.7793540763319,613.8058576642821,47.0,13.8,60.0,27.0,0.0,0.0,3.0,0.0,0.0,3.0,2463050.3587373476,0.0,0.0,0.0,0.0,5266.961995139491,249.61541384118573,1570.5957302992952,1326.0918586361306,3.5540576175676,16.867542587184793,3.406818087696942,20.274360674881734,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3312.4655338089683,119.40639805270862,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0998078241648197,11.537456740075953,0.5306951024564828,1.0384176192518542,0.5306951024564828,1.569112721708337,122.85489527097435,16.52279156538522,0.0,4.661392993802788,5.745755784376865,8.26139578269261,0.0,0.5077225167953714,0.0,0.5077225167953714,0.0,0.0,0.0,2.5845577552990795,0.0,0.0,0.0,2.5615851696379686,0.0,1.5461401360472256,0.0,6.715255646645385,1.5461401360472256,10.292285849874096,7493705.92411937,7489076.516929638,,0.0,0.0,0.5130214448878845,0.5306951024564828,1.0
2007-24-006,79.42,13767.0,64899.0,48827.0,24032.0,22559.0,1473.0,52138.0,4673.0,6167.0,383.0,301.0035894753744,40.1,16.0,80.0,24.0,14.0,0.0,3.0,0.0,0.0,3.0,13500000.0,0.0,0.0,19500000.0,100000.0,11991.0,359.0,2823.0,2640.0,81.0,48.760000000000005,52.980000000000004,101.74000000000001,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5097.0,1111.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,14.0,1.0,2.0,2.0,4.0,306.0,26.0,0.0,7.0,7.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,15.0,5.0,20.0,18742400.0,17512500.0,,0.0,0.0,1.0,1.0,0.0
2007-24-007,64.66219630253664,6691.8966924233155,29896.312012863702,21348.122655902167,10232.558455567696,10089.68987020322,142.8685853644775,24941.925387940566,3414.566220559447,4329.8176496719825,194.95732838262367,584.0,44.4,7.2,82.0,62.0,0.0,0.0,3.0,0.0,0.0,3.0,1959882.1844980516,0.0,0.0,0.0,0.0,5358.809267905181,136.4226429820451,1097.2480293291414,1367.151695644201,3.4459423824324,29.238018232467066,13.303181912303058,42.54120014477012,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2340.411242823535,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.4922774832046286,2.9536648992277716,1.0,0.4922774832046286,0.0,0.4922774832046286,101.19685825328138,15.845549664092573,0.0,3.4613874160231433,2.9691099328185144,5.9227748320462865,0.0,0.4922774832046286,0.0,0.4922774832046286,0.0,0.0,0.0,4.476832449613886,0.0,0.0,0.0,1.9691099328185144,0.0,1.9845549664092572,0.0,6.938219865637029,1.9845549664092572,7.8918847648648,6111802.011995912,6123662.417616085,,9.423986139260048e-17,1.1102230246251563e-16,0.6397537326693578,0.5306951024564828,0.7095337618753534
2007-24-013,,9926.418124985932,47360.92781826263,36645.73297947558,16417.02114493608,15003.957985365925,1413.0631595701523,39596.04999749879,6024.271658374324,3717.93525065119,13380.897912558223,587.3982262055436,43.5,5.1,236.0,72.0,0.0,0.0,3.0,0.0,0.0,3.0,9364534.851350628,6493604.554051885,0.0,0.0,0.0,8310.967763731263,175.16278810805028,1038.8379696633324,2831.8484315641617,12.506201363359185,52.45046487026478,22.17415500624552,74.6246198765103,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4874.51936186146,52.910851921904246,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.443023234233752,6.0,0.0,0.9620154894891682,1.4810077447445842,2.443023234233752,290.93526921016314,15.58217038438085,0.0,11.17713166065793,10.696123915913345,11.658139405402514,0.4810077447445841,0.4810077447445841,0.4810077447445841,0.4810077447445841,0.0,0.0,0.0,0.0,0.0,0.0,1.4810077447445842,0.9620154894891682,3.481007744744584,3.9620154894891684,0.9620154894891682,7.291085192190425,15.873255576571275,9.215116171168761,9879241.458417643,10793457.226351537,,0.0180316948033397,0.0,0.6511882143716929,0.5189922552554159,0.6720943946584395
2007-24-019,13.07,8090.0,42044.0,25844.0,13702.0,13519.0,183.0,37455.0,5709.0,2842.0,44.0,326.3328209979085,40.0,10.0,390.0,56.0,0.0,0.0,3.0,0.0,0.0,3.0,1021723.0,0.0,0.0,0.0,0.0,8955.0,304.0,2130.0,1392.0,382.0,11.01,54.31,65.32,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4460.0,0.0,10.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,96.0,18.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.0,3.0,4.0,9651000.0,8841200.0,,0.0,0.0,1.0,1.0,0.0
2007-24-020,34.18747833780075,6319.672241925761,27379.925390917073,19656.243199349163,10576.005491372689,10190.394383057792,385.6111083148976,21448.11637319429,5542.286171424768,2467.772040338299,4719.103904359094,693.9295483937971,44.0,6.5,170.0,32.0,0.0,0.0,3.0,3.0,0.0,3.0,4890313.350162632,0.0,0.0,90000.0,0.0,6184.351763305091,98.88460957709499,963.4543829017382,1238.780604554314,42.31196473649907,65.86652392973309,49.67478589459963,115.54130982433271,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3640.6095718932347,44.0,6.649571789199259,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.541309824332714,2.5541309824332714,2.5541309824332714,0.0,0.0,74.0,6.662392947299814,0.0,4.108261964866543,2.5541309824332714,6.554130982433271,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.108261964866543,0.0,0.0,0.0,2.5541309824332714,1.5541309824332714,7.108261964866543,3.108261964866543,11.108261964866543,4.554130982433271,5.216523929733086,20695375.707877643,158044521.99755624,,0.0,0.0,0.9308571243191192,0.7086082091126333,0.1550744118939209
2007-24-021,8.226910579222466,9349.527996455154,40485.04897091075,32750.567598943082,14059.143214980506,13933.270494994176,125.87271998632912,33477.6442157322,3565.7826863941264,3534.524144537342,5066.746731300585,845.995937615386,42.0,15.0,175.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,24128029.920826696,0.0,0.0,0.0,340000.0,8200.689023659002,336.59294255341325,1695.6437506238315,1547.7736858057306,44.860359869745956,31.29812587180746,8.765302534946333,40.0634284067538,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1866.5598454461315,364.5311304000956,18.171667009844874,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.2913917908873667,7.498432711878851,0.4458690175667285,1.9028279720035615,2.6225261179862995,0.2913917908873666,277.1135931338857,16.198588387955883,0.0,6.136790271106056,7.1478802079761605,7.856488417088794,0.2913917908873666,0.5827835817747332,0.2913917908873666,0.5827835817747332,0.0,0.0,0.2913917908873666,4.6798313166692225,0.0,0.0,0.0,2.194219762890928,1.0286525993414617,2.34869698957029,0.891738035133457,8.593749225542888,1.9028279720035615,7.902703678901613,16892066.097466767,16970255.03110951,,0.0086398409953048,0.0,0.3495287956637351,0.7086082091126333,0.9362809275991796
2007-24-026,,7056.0,29318.0,20498.0,12058.0,11134.0,924.0,23422.0,4008.0,1241.0,5396.0,678.0,46.0,6.0,179.0,39.0,0.0,0.0,3.0,0.0,0.0,3.0,1120000.0,0.0,0.0,0.0,0.0,5260.0,168.0,2007.0,84.0,20.0,13.0,3.0,16.0,39.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7470.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,14.0,1.0,3.0,1.0,0.0,119.0,10.0,0.0,3.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,10.0,5.0,3.0,1972600.0,2124100.0,,0.0093523952636197,0.0,1.0,1.0,0.0
2007-24-029,17.58033862839471,4635.267287084897,19676.17136971126,14032.710968150797,7558.550425269419,7247.466529701347,311.083895568073,15334.364734905774,5205.0445771570085,1293.3856102751392,4290.977151364553,1141.925047383715,43.3,18.0,186.0,47.0,0.0,0.0,0.0,3.0,0.0,0.0,585607.0828510418,0.0,0.0,0.0,0.0,4143.08147948315,480.4017707127605,581.0631536795522,954.3352729342954,7.912141657020837,9.72803541425521,12.456070828510418,22.184106242765626,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2139.7498599857645,103.3810288242397,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,9.42678471418403,2.0,2.4853569428368063,0.0,1.0,74.98749299928821,8.456070828510418,0.0,4.485356942836806,4.485356942836806,4.456070828510418,0.0,1.485356942836806,0.0,1.0,0.0,0.0,0.0,7.970713885673613,0.0,0.0,0.0,1.485356942836806,0.0,2.4853569428368063,0.0,10.42678471418403,3.4853569428368063,3.4853569428368063,2348194.444628952,1655417.4713810175,,0.0009791187888299,0.0,0.8333992849873282,0.5146430571631938,0.3237209026601957
2007-24-030,90.95345769908306,15465.2481015647,74042.2751171715,50004.826545835924,28708.01402111177,27017.238834063315,1690.7751870484522,62538.00748193808,7530.142543858948,6928.366681716267,132.6710074819381,643.0130954104642,44.5,9.2,180.0,38.0,0.0,0.0,3.0,3.0,0.0,0.0,7804647.015823777,0.0,0.0,0.0,0.0,11217.514035087159,1395.336530357703,2284.310485466074,2977.9184339524086,0.0,53.290335827312695,52.140671654625386,105.43100748193807,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1720.903358273127,14.90335827312694,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,5.445167913656347,1.4451679136563471,0.0,1.4451679136563471,183.3550374096904,26.890335827312693,0.0,11.890335827312693,4.445167913656347,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.225839568281735,0.0,0.0,0.0,3.445167913656347,0.0,2.445167913656347,1.0,16.335503740969042,6.445167913656347,43.8903358273127,13633767.165462539,13231565.552437859,,0.0,0.0,0.9753916132777392,0.554832086343653,0.0443528543643361
2007-24-032,57.91000025071493,17975.0,89345.0,65865.0,30016.0,29603.0,413.0,76590.0,5066.0,5776.0,239.0,680.6283028733939,33.8,19.5,320.0,72.0,0.0,0.0,3.0,0.0,0.0,3.0,1850000.0,,0.0,390000.0,0.0,9682.0,919.0,3562.0,2759.0,379.0,37.260000000000005,41.35,78.61,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14344.0,78.0,1075.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,103.0,31.0,0.0,10.0,7.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,2.0,1.0,19880300.0,18224600.0,,0.0188564452648771,0.0,1.0,1.0,0.0
2007-24-034,95.96000000000001,12792.0,65544.0,48426.0,23562.0,22951.0,611.0,52800.0,6546.0,5216.0,69.0,760.6022792577861,42.8,5.4,350.0,13.0,0.0,0.0,3.0,3.0,0.0,3.0,1450000.0,0.0,0.0,454610.0,5000000.0,9772.0,437.0,2701.0,1765.0,277.0,35.0,23.0,58.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3966.0,144.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,19.0,3.0,3.0,1.0,1.0,298.0,26.0,0.0,12.0,9.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,17.0,6.0,8.0,12690800.0,11911500.0,,0.0,0.0,1.0,1.0,0.0
2007-24-035,,28147.0,133720.0,103656.0,43748.0,42817.0,931.0,112133.0,4924.0,12440.0,382.0,886.1533036752535,44.4,10.0,335.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,100000.0,0.0,0.0,14000000.0,0.0,34058.0,1080.0,8560.0,2118.0,478.0,70.0,3.0,73.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,27183.0,816.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,9.0,3.0,3.0,0.0,3.0,455.0,36.0,0.0,6.0,6.0,43.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,30.0,0.0,0.0,1.0,7.0,2.0,2.0,2.0,22.0,3.0,12.0,47953100.0,47968600.0,,0.0114761777725992,0.0,1.0,1.0,0.0
2007-24-038,6.34,3222.0,13415.0,10494.0,4940.0,4811.0,129.0,10971.0,4435.0,824.0,9399.0,2012.8195595220454,43.0,11.0,400.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,2023.0,215.0,190.0,430.0,6.0,10.0,2.9,12.9,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,159.0,11.0,0.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2.0,6.0,35600.0,40600.0,,0.0,0.0,1.0,1.0,0.0
2007-24-041,15.059999999999999,6893.0,28189.0,22459.0,9261.0,8975.0,286.0,24205.0,5398.0,2273.0,7521.0,1541.399606276887,43.5,4.4,330.0,80.0,0.0,0.0,3.0,3.0,0.0,0.0,2450000.0,0.0,0.0,0.0,0.0,8562.0,145.0,275.0,856.0,8.0,45.0,71.0,116.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4080.0,70.0,2000.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,4.0,121.0,10.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,6.0,4.0,4.0,4524149.990630271,3236015.241426697,,0.0121310208625484,0.0,1.0,1.0,0.0
2007-24-042,67.62,10628.0,56271.0,41656.0,21346.0,19737.0,1609.0,45703.0,6924.0,4666.0,102.0,857.9168283409892,42.6,3.1,382.0,24.0,0.0,0.0,3.0,3.0,0.0,3.0,1162836.5974516282,0.0,750000.0,0.0,6000000.0,5445.0,267.0,1867.0,1987.0,372.0,43.78,33.42,77.2,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,2230.0,62.0,47.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,89.0,19.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,11.0,4.0,4.0,8196500.0,8072500.0,,0.0028082551219916,0.0,1.0,1.0,0.0
